bad_reward,depth,update_rule,event_round,prior_good_traversals,paired_seeds,true_safe_value,true_risky_value,final_lock_probability,final_lock_ci_low,final_lock_ci_high,ever_demoted_probability,ever_demoted_ci_low,ever_demoted_ci_high,mean_first_demotion_delay,mean_post_event_risky_visits,mean_final_start_value,exact_full_return_lock_probability,mc_minus_exact_if_depth_one
-5.0,3,constant_alpha,36,36,20000,0.9,1.0,0.977,0.9748290640527327,0.9789877335497433,1.0,0.9998079639438954,0.9999999999999999,3.5726,16.9808,0.7534842528622128,0.26721532629005534,
-5.0,3,sample_average,39,39,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,146.73085,0.9616962064649115,0.9772477918124348,
-5.0,3,constant_alpha,39,39,20000,0.9,1.0,0.98455,0.9827452900605639,0.9861686077974651,1.0,0.9998079639438954,0.9999999999999999,3.5678,16.20665,0.7432876121823032,0.3142794821476717,
-5.0,3,sample_average,40,40,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,145.9238,0.9629091060100221,0.9635421952692625,
-5.0,3,constant_alpha,40,40,20000,0.9,1.0,0.9886,0.9870320416497904,0.9899803007161843,1.0,0.9998079639438954,0.9999999999999999,3.5752,15.89535,0.7389602304596212,0.3307768098757572,
-5.0,3,sample_average,44,44,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,142.56135,0.967300991859308,0.8199563548371112,
-5.0,3,constant_alpha,44,44,20000,0.9,1.0,0.993,0.9917460998660389,0.9940645525826418,1.0,0.9998079639438954,0.9999999999999999,3.5415,15.1098,0.7269162770421818,0.40012501234128506,
-5.0,3,sample_average,48,48,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,139.14125,0.9710619070792956,0.4733138264812474,
-5.0,3,constant_alpha,48,48,20000,0.9,1.0,0.99655,0.9956365177601437,0.9972727712325388,1.0,0.9998079639438954,0.9999999999999999,3.5324,14.43405,0.715266904180595,0.4733138264812474,
-5.0,3,sample_average,50,50,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,137.44645,0.9727424052316738,0.2708226612030003,
-5.0,3,constant_alpha,50,50,20000,0.9,1.0,0.99675,0.9958601321753175,0.9974490800029425,1.0,0.9998079639438954,0.9999999999999999,3.5156,14.13125,0.7100668827177211,0.5106206222013961,
-5.0,3,sample_average,52,52,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,135.73515,0.9743083968979077,0.11495834988843572,
-5.0,3,constant_alpha,52,52,20000,0.9,1.0,0.99765,0.9968766742912981,0.998232192222061,1.0,0.9998079639438954,0.9999999999999999,3.5112,13.81195,0.7051310050128786,0.5479795344654841,
-5.0,3,sample_average,56,56,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,132.3501,0.9771310653449029,0.004688983106637242,
-5.0,3,constant_alpha,56,56,20000,0.9,1.0,0.9994,0.9989514644540893,0.9996567299330732,1.0,0.9998079639438954,0.9999999999999999,3.4902,13.17975,0.6946022125262651,0.6215554154760285,
-5.0,3,sample_average,60,60,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,128.87995,0.9796096350094332,0.0,
-5.0,3,constant_alpha,60,60,20000,0.9,1.0,0.99975,0.9994148495964674,0.9998932103654561,1.0,0.9998079639438954,0.9999999999999999,3.49295,12.63535,0.686593230867424,0.6915279345588825,
-5.0,3,sample_average,64,64,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,125.4729,0.9817872522422738,0.0,
-5.0,3,constant_alpha,64,64,20000,0.9,1.0,0.99975,0.9994148495964674,0.9998932103654561,1.0,0.9998079639438954,0.9999999999999999,3.4663,12.06595,0.6789489264247849,0.7556936242279194,
-5.0,3,sample_average,68,68,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,122.0095,0.9837181173607021,0.0,
-5.0,3,constant_alpha,68,68,20000,0.9,1.0,0.9999,0.9996354263863794,0.9999725759647273,1.0,0.9998079639438954,0.9999999999999999,3.45605,11.53715,0.6722808299208743,0.8123734762373273,
-5.0,3,sample_average,72,72,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,118.5323,0.9854347842574356,0.0,
-5.0,3,constant_alpha,72,72,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.442,11.0257,0.667504900191696,0.860549302026026,
-5.0,3,sample_average,76,76,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,114.99975,0.9869696648302629,0.0,
-5.0,3,constant_alpha,76,76,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.4203,10.57995,0.6644637055840416,0.8999024967859279,
-5.0,3,sample_average,80,80,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,111.53925,0.9883366969622636,0.0,
-5.0,3,constant_alpha,80,80,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.40935,10.0514,0.6625814982297021,0.9307558465954014,
-5.0,3,sample_average,84,84,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,107.99395,0.9895686998041899,0.0,
-5.0,3,constant_alpha,84,84,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.38685,9.6192,0.6621945667256829,0.9539380866930488,
-5.0,3,sample_average,88,88,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,104.4612,0.9906747486557266,0.0,
-5.0,3,constant_alpha,88,88,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.3753,9.1635,0.662938869764516,0.9706039589392789,
-5.0,3,sample_average,92,92,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,100.89015,0.9916731779334492,0.0,
-5.0,3,constant_alpha,92,92,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.35975,8.7501,0.665201324155858,0.9820466612465875,
-5.0,3,sample_average,96,96,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,97.3469,0.9925712923924057,0.0,
-5.0,3,constant_alpha,96,96,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.34865,8.30445,0.6696991745106253,0.989534783643787,
-5.0,3,sample_average,100,100,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,93.7377,0.9933863721359794,0.0,
-5.0,3,constant_alpha,100,100,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.33775,7.92455,0.6743176062140727,0.9941946151558629,
-5.0,3,sample_average,104,104,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,90.17635,0.9941194744142987,0.0,
-5.0,3,constant_alpha,104,104,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.32175,7.5019,0.6822159040130693,0.9969450776065167,
-5.0,3,sample_average,108,108,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,86.53165,0.9947874240060137,0.0,
-5.0,3,constant_alpha,108,108,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.30265,7.1657,0.6892785420623261,0.9984804724863652,
-5.0,3,sample_average,112,112,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,82.9197,0.9953892518358458,0.0,
-5.0,3,constant_alpha,112,112,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.28495,6.79535,0.6983677936901739,0.9992884215135158,
-5.0,3,sample_average,116,116,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,79.25485,0.9959364681315231,0.0,
-5.0,3,constant_alpha,116,116,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.2767,6.46845,0.7074993858245558,0.9996876916439007,
-5.0,3,sample_average,120,120,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,75.5977,0.9964305583549183,0.0,
-5.0,3,constant_alpha,120,120,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.255,6.1473,0.7179434999875896,0.9998721924478345,
-5.0,3,sample_average,124,124,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,71.90365,0.996878765540091,0.0,
-5.0,3,constant_alpha,124,124,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.25005,5.8463,0.728992120580355,0.9999515191580883,
-5.0,3,sample_average,128,128,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,68.2154,0.9972827950820029,0.0,
-5.0,3,constant_alpha,128,128,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.2362,5.5484,0.7409615150273661,0.9999830707662449,
-5.0,3,sample_average,132,132,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,64.49735,0.9976482048794183,0.0,
-5.0,3,constant_alpha,132,132,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.2231,5.27955,0.7524560307245548,0.9999946017529044,
-5.0,3,sample_average,136,136,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,60.76345,0.9979774681815045,0.0,
-5.0,3,constant_alpha,136,136,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.21405,5.0225,0.7648871906083472,0.9999984431073005,
-5.0,3,sample_average,140,140,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,57.03265,0.9982726552539102,0.0,
-5.0,3,constant_alpha,140,140,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.195,4.77235,0.7770346764943361,0.9999995985201069,
-5.0,3,sample_average,144,144,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,53.2587,0.998538372852974,0.0,
-5.0,3,constant_alpha,144,144,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.1815,4.5598,0.7882923960156161,0.9999999087158076,
-5.0,3,sample_average,148,148,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,49.49755,0.9987746152621159,0.0,
-5.0,3,constant_alpha,148,148,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.1737,4.32875,0.8009156636753921,0.9999999820132695,
-5.0,3,sample_average,150,150,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,47.6132,0.9988827277063956,0.0,
-5.0,3,constant_alpha,150,150,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.16275,4.22405,0.8068850556928,0.9999999924827215,
-5.0,3,sample_average,152,152,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,45.71655,0.9989848393466063,0.0,
-5.0,3,constant_alpha,152,152,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.15505,4.1284,0.8123868150169601,0.999999996994613,
-5.0,3,sample_average,156,156,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,41.90285,0.9991712888811751,0.0,
-5.0,3,constant_alpha,156,156,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.14025,3.9569,0.82252481032192,0.9999999995858807,
-5.0,3,sample_average,160,160,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,38.07955,0.9993348482416082,0.0,
-5.0,3,constant_alpha,160,160,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.133,3.78745,0.83301141778432,0.9999999999546405,
-5.0,3,sample_average,164,164,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,34.24135,0.99947724884197,0.0,
-5.0,3,constant_alpha,164,164,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.1135,3.64515,0.8419031654809601,0.9999999999962434,
-5.0,3,sample_average,168,168,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,30.39665,0.9995996854854309,0.0,
-5.0,3,constant_alpha,168,168,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.0979,3.50545,0.8508779677696002,0.9999999999997805,
-5.0,3,sample_average,172,172,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,26.51825,0.9997040339441042,0.0,
-5.0,3,constant_alpha,172,172,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.09095,3.3908,0.8583842252800001,0.9999999999999916,
-5.0,3,sample_average,176,176,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,22.6431,0.9997906665841146,0.0,
-5.0,3,constant_alpha,176,176,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.08035,3.27655,0.8659608002560002,1.0000000000000002,
-5.0,3,sample_average,180,180,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,18.7406,0.9998611978347246,0.0,
-5.0,3,constant_alpha,180,180,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.0654,3.194,0.8715240448000002,1.0,
-5.0,3,sample_average,184,184,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,14.8179,0.9999163977200275,0.0,
-5.0,3,constant_alpha,184,184,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.0539,3.1282,0.8760008704000002,1.0,
-5.0,3,sample_average,188,188,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,10.89545,0.9999569292994325,0.0,
-5.0,3,constant_alpha,188,188,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.0385,3.06605,0.8802521344,1.0000000000000002,
-5.0,3,sample_average,192,192,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,6.9474,0.9999838366671765,0.0,
-5.0,3,constant_alpha,192,192,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,3.02835,3.02425,0.8831269119999999,1.0,
-5.0,3,sample_average,196,196,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,2.98315,0.9999977298034551,0.0,
-5.0,3,constant_alpha,196,196,20000,0.9,1.0,0.9833,0.9814289710212476,0.9849854069269215,0.9833,0.9814289710212476,0.9849854069269215,3.0,2.98315,0.8859294400000001,0.9999999999999999,
-5.0,3,sample_average,199,199,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,0.0,1.0,0.0,
-5.0,3,constant_alpha,199,199,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,0.0,1.0,1.0,
-5.0,6,sample_average,0,0,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,11.18575,27.13225,0.4332624371224334,0.9999999999999987,
-5.0,6,constant_alpha,0,0,20000,0.9,1.0,0.98985,0.9883637275300762,0.9911481347457581,1.0,0.9998079639438954,0.9999999999999999,17.3258,31.3626,0.8087436984432372,0.012990181291984756,
-5.0,6,sample_average,4,4,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,95.21045,86.34555,0.8942477987006631,0.9999999999999428,
-5.0,6,constant_alpha,4,4,20000,0.9,1.0,0.99335,0.9921249832429524,0.9943855347804891,1.0,0.9998079639438954,0.9999999999999999,17.2265,30.5509,0.8029404814176135,0.020104261119779098,
-5.0,6,sample_average,8,8,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,172.2843,0.9347431957341147,0.9999999999977793,
-5.0,6,constant_alpha,8,8,20000,0.9,1.0,0.99695,0.9960844826976206,0.997624652666217,1.0,0.9998079639438954,0.9999999999999999,17.11055,29.7036,0.7970221805839143,0.030331650873927266,
-5.0,6,sample_average,12,12,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,169.032,0.966088948513678,0.9999999999218367,
-5.0,6,constant_alpha,12,12,20000,0.9,1.0,0.99875,0.9981553047535189,0.9991531392805167,1.0,0.9998079639438954,0.9999999999999999,17.05915,28.9401,0.7917640792892177,0.0446138126318326,
-5.0,6,sample_average,16,16,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,165.7632,0.9801348909656381,0.9999999975507602,
-5.0,6,constant_alpha,16,16,20000,0.9,1.0,0.99885,0.9982748651476752,0.9992335404791493,1.0,0.9998079639438954,0.9999999999999999,16.9918,28.28085,0.7875464450894261,0.06398093563088697,
-5.0,6,sample_average,20,20,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,162.5282,0.9874964099323493,0.9999999332131487,
-5.0,6,constant_alpha,20,20,20000,0.9,1.0,0.9997,0.9993455788792479,0.9998625002862812,1.0,0.9998079639438954,0.9999999999999999,16.8986,27.58155,0.7837181234855248,0.08947417566109217,
-5.0,6,sample_average,24,24,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,159.19725,0.9917510455499139,0.9999984585411905,
-5.0,6,constant_alpha,24,24,20000,0.9,1.0,0.9999,0.9996354263863794,0.9999725759647273,1.0,0.9998079639438954,0.9999999999999999,16.82775,26.9774,0.7808711194725465,0.1220358850117178,
-5.0,6,sample_average,28,28,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,155.9159,0.9943671271439358,0.999970894205022,
-5.0,6,constant_alpha,28,28,20000,0.9,1.0,0.9999,0.9996354263863794,0.9999725759647273,1.0,0.9998079639438954,0.9999999999999999,16.7328,26.3534,0.7781664073662963,0.1623753964691314,
-5.0,6,sample_average,32,32,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,152.5978,0.9960559200744854,0.99956895970517,
-5.0,6,constant_alpha,32,32,20000,0.9,1.0,0.9998,0.9994858195143681,0.9999222212439498,1.0,0.9998079639438954,0.9999999999999999,16.6543,25.7529,0.7765241372967855,0.21082594030446697,
-5.0,6,sample_average,36,36,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,149.2469,0.9971850220101584,0.9952504580061932,
-5.0,6,constant_alpha,36,36,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,16.58275,25.17035,0.7754275611803345,0.26721532629005534,
-5.0,6,sample_average,39,39,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,146.73085,0.9977917979669645,0.9772477918124348,
-5.0,6,constant_alpha,39,39,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,16.52325,24.7459,0.7751453325521193,0.3142794821476717,
-5.0,6,sample_average,40,40,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,145.9238,0.9979592643342748,0.9635421952692625,
-5.0,6,constant_alpha,40,40,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,16.5065,24.5697,0.7749313400789569,0.3307768098757572,
-5.0,6,sample_average,44,44,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,142.56135,0.9985031835853792,0.8199563548371112,
-5.0,6,constant_alpha,44,44,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,16.4458,23.99285,0.7754472570704969,0.40012501234128506,
-5.0,6,sample_average,48,48,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,139.14125,0.9988923745917189,0.4733138264812474,
-5.0,6,constant_alpha,48,48,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,16.35175,23.507,0.7760912590382691,0.4733138264812474,
-5.0,6,sample_average,50,50,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,137.44645,0.9990441209792863,0.2708226612030003,
-5.0,6,constant_alpha,50,50,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,16.3131,23.24045,0.7766129406659104,0.5106206222013961,
-5.0,6,sample_average,52,52,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,135.73515,0.999173871303719,0.11495834988843572,
-5.0,6,constant_alpha,52,52,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,16.2796,22.98525,0.7775241968878569,0.5479795344654841,
-5.0,6,sample_average,56,56,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,132.3501,0.9993798176765929,0.004688983106637242,
-5.0,6,constant_alpha,56,56,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,16.21915,22.43075,0.7796903602460655,0.6215554154760285,
-5.0,6,sample_average,60,60,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,128.87995,0.9995328726961834,0.0,
-5.0,6,constant_alpha,60,60,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,16.15705,21.963,0.7820085537022513,0.6915279345588825,
-5.0,6,sample_average,64,64,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,125.4729,0.9996464724402877,0.0,
-5.0,6,constant_alpha,64,64,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,16.07635,21.45075,0.7852455581066689,0.7556936242279194,
-5.0,6,sample_average,68,68,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,122.0095,0.9997320430928636,0.0,
-5.0,6,constant_alpha,68,68,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.9936,20.9969,0.788358045984258,0.8123734762373273,
-5.0,6,sample_average,72,72,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,118.5323,0.9997966164754909,0.0,
-5.0,6,constant_alpha,72,72,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.9287,20.539,0.7923655310828616,0.860549302026026,
-5.0,6,sample_average,76,76,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,114.99975,0.9998457087963936,0.0,
-5.0,6,constant_alpha,76,76,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.8691,20.13115,0.7961716944156858,0.8999024967859279,
-5.0,6,sample_average,80,80,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,111.53925,0.9998827458515578,0.0,
-5.0,6,constant_alpha,80,80,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.77615,19.6846,0.8010250701215644,0.9307558465954014,
-5.0,6,sample_average,84,84,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,107.99395,0.9999111494873274,0.0,
-5.0,6,constant_alpha,84,84,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.71725,19.2888,0.8055813217132152,0.9539380866930488,
-5.0,6,sample_average,88,88,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,104.4612,0.9999327560606663,0.0,
-5.0,6,constant_alpha,88,88,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.64895,18.88985,0.8105601183532182,0.9706039589392789,
-5.0,6,sample_average,92,92,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,100.89015,0.9999492822933884,0.0,
-5.0,6,constant_alpha,92,92,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.601,18.50885,0.8156582452971843,0.9820466612465875,
-5.0,6,sample_average,96,96,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,97.3469,0.9999618296729427,0.0,
-5.0,6,constant_alpha,96,96,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.5222,18.1309,0.8211454914359577,0.989534783643787,
-5.0,6,sample_average,100,100,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,93.7377,0.9999714475938705,0.0,
-5.0,6,constant_alpha,100,100,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.4463,17.816,0.8258271205550678,0.9941946151558629,
-5.0,6,sample_average,104,104,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,90.17635,0.9999787052665783,0.0,
-5.0,6,constant_alpha,104,104,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.3758,17.44785,0.8317026366610178,0.9969450776065167,
-5.0,6,sample_average,108,108,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,86.53165,0.9999842561931138,0.0,
